.,Мұғалімнің,тақтаға,жазған,әріптерін,1
тұратын,қара,көзі,шарасынан,шыға,1
кешке,дейін,тоспа,басында,ойнадық,1
қып-қызыл,боп,кетіпті,.,Маған,1
өзінің,қасқа,бұзауына,секіріп,мінген,1
алмай,.,Садық,шылымын,оған,1
бірі,қалжырай,шыққан,зарлы,үнмен,1
Төбелесесің,бе,?,–,деген,1
бастаған,кезде,",",ауылдың,шетіндегі,1
Аян,күнде,неше,түрлі,ертегілерді,1
.,Шыдай,алмай,",",жүгіріп,1
тобығы,тайып,кететін,де,",",1
ақсақ,қара,бала,бір,кетпейді,1
оған,:,«,Мынау,алда,1
мінезі,.,Бірде,",",түн,1
жіберуге,шақ,едік,.,Ел,1
қаны,бұзылған,.,Бұл,сөзіме,1
әрқайсымызды,әке-шешеден,түк,қалдырмай,сыбап,1
қолын,қалтасына,сап,шіреніп,қойды,1
Аянның,ертегісі,де,әлдеқайда,қызық,1
киім,тоздырып,",",шаршау,",",1
жүгірген,күйде,:,«,Ей,1
–,ертедегі,күлкіге,толы,қызық,1
»,–,деп,ұрсып-ұрсып,қуып,1
.,Есікбай,қақалған,жоқ,",",1
",",әбден,үйренісіп,алғаннан,кейін,1
–,соғыс,жылдарында,біздің,ауыл,1
Біз,көшеде,сырғанақ,тебуге,кіріскенбіз,1
ертегі,қиял,дүниесіне,",",сиқырлы,1
соғыс,аздай,",",бұл,атысып,1
Аянның,тобығы,осындай,бір,өгізден,1
өткен,кемпір-шал,:,«,Желкең,1
",",ал,біз,ұйып,отырып,1
пәлендей,мән,бермеуші,едік,.,1
.,Қарлы,топырақ,араласқан,жас,1
апам,орнынан,тұрды,.,–,1
–,деп,Есікбай,сілекейін,Аянға,1
кезде,",",ауылдың,шетіндегі,сай-саланы,1
жазып,тұрамын,",",–,деді,1
.,Менің,қасымда,отырған,Садық,1
жүдеу,өңі,сол,өзі,айтып,1
жүргенде,",",айдалада,тапқанмын,»,1
кетпейді,.,Көзімді,сәл,жұмсам-ақ,1
туралы,ертегі,айтқанда,",",біз,1
аяғынан,паралич,болған,.,Басқа,1
",",неге,келдіңдер,",",балалар,1
",",–,деп,менің,апам,1
–,деп,оны,мүміркегеннен,амалсыз,1
балалар,жуылдаса,топырлай,жүріп,қарды,1
",",–,деді,Садық,оның,1
боп-боз,есігінің,алдында,тұр,екен,1
екі-екіден,жұптасып,",",әлгі,екі,1
құдайы,көретінбіз,.,–,Ух,1
екі,қолын,аузымен,кезек-кезек,үрлеп,1
боп,қалғанын,естіп,те,үлгердік,1
сұрағандай,бірімізге-біріміз,жеткіздік,.,Жарғақ,1
Аянға,апарып,берейін,.,Байғұс,1
ішін,тазалап,жүр,екен,.,1
жүрді,.,Өзінің,жауап,қайыра,1
Аянның,бетінен,сүйді,",",көзіне,1
",",Есікбай,ыржақтап,кеп,",",1
көзі,қып-қызыл,боп,жасаурап,отыратын,1
де,",",онан,соң,шынысын,1
Аян,тәуір,болғанша,күнделікті,бір,1
",",өзіне,де,обал,жоқ,1
еріп,",",кешке,қарай,көк,1
баланың,келуі,біз,үшін,нағыз,1
еді,.,Екеуі,шартпа-шұрт,белдескен,1
да,бауырын,жазып,",",бәріміз,1
көміп-көміп,жіберген,.,–,Ойбай,1
кекілінен,шап,ете,қап,",",1
",",–,деп,қағытып,өтті,1
түгел,орындайды,.,Түнде,қотыр,1
тезірек,неге,үйретпейді,екен,.,1
жатыр,.,Домбыға,кезерген,ернін,1
сезгендей,Иманжанов,та,бізге,тезірек,1
кезде,Есікбай,:,–,Ой-бай,1
бала,қызараңдап,теріс,айналып,кетті,1
кетші,ары,",",тырнауық,мысық,1
келсе,керек,.,...,Біз,1
Аянға,тағы,жақты,.,–,1
.,Ол,–,көктем,кезінде,1
ұйықтасымен-ақ,Аян,әлгінде,ышқырына,тыққан,1
шығару,оңай,дейсіңдер,ме,?,1
бірдей,дүрліге,дүркіресіп,",",Аянның,1
",",босағада,тұрып,қалдым,.,1
Кейде,мен,үйден,нан,алып,1
елден,ерекше,",",–,деп,1
түннің,жарымында,бір-ақ,аяқталды,.,1
бұрышта,бір,уыс,боп,бүрісіп,1
да,",",кейде,тіпті,кісі,1
тұрған,тұста,кішкентай,төмпешік,бар,1
түсіп,",",күнге,қақталып,",",1
қаным,бұзылып,келді,...,»,1
бұрыннан,таныс,адамдай,етене,боп,1
ұзын,көше,бастан-аяқ,қыбырлаған,балаға,1
.,Сонда,",",мына,асқар,1
–,деп,ақырды,Тұржанған,.,1
.,–,Жоға,.,Әлгі,1
қызыл,ала,қан,",",арқасы,1
",",ауылдың,шетіндегі,сай-саланы,",",1
мен,сорайыншы,",",–,деді,1
қапты,»,",",–,деген,1
домалап,тұскен,кезінде,тағы,тайды,1
–,деді,ақыры,Садықтың,жанында,1
Е,",",жұлдыздың,нуы,жиі,1
жарбия,жабысасың,.,Тағы,да,1
Менің,ағамда,жусанның,иісі,содан,1
екен,.,Шіркін,",",ағама,1
көңілі,толмай,:,–,Барлық,1
.,Бет-аузы,да,ісіңкі,.,1
жанып,жатыр,.,Бұл,ат,1
қарды,таптап,",",сырғанақ,жасайтынбыз,1
",",рақаттана,кекіріп,қоятын,да,1
...,Біз,",",балалар,",",2
жүзі,",",не,десең,де,1
Не,болды,екен,деп,шошып,1
содан,екі,ай,бұрын,қайтыс,1
зырқыраған,шананың,дүбірі,дәл,біздің,1
!,..,–,Апам,шананы,1
.,–,Иә,",",неге,1
Аян,",",Аян,»,...,1
қуана,даурықпайтын,.,Қызараңдай,күлімсіреп,1
Ауыл,жақтан,:,«,Аттан,1
түсті,де,",",терісі,сыдырылған,1
көтеріңкіреп,маған,:,19,Анау,1
сәтке,дәл,астымыздан,–,қораның,1
үрлеп,тұрды,.,Кекіліміз,жоқ,1
сәтте,Есікбай,тұрып,:,–,1
да,ұмытқандай,болдық,.,Сол,1
Аянды,белінен,қапсыра,қысып,",",1
",",баттасқан,шаң-топырақ,.,Шетімізден,1
алғаш,соқаға,шыққан,күні,Аян,1
Көзі,кішірейе,жылтырап,",",жаутаңдап,1
бала,тірі,болуы,тиіс,.,1
қиыншылықта,жыламай,бақ,",",–,1
көкемнің,пальтосынан,да,жусанның,иісі,1
тымырсық,күнде,бұрқылдаған,май,топырақ,1
келіп,",",былқ-сылқ,етіп,жатқан,1
қар,жауған,.,Біз,болсақ,1
аузын,толтыра,сорып,алды,да,1
–,деп,жан-жақтан,шулап,қоя,1
со,тұнжыраған,қалпында,бәріміздің,жүзімізді,1
салынған,ешкі,сирақ,темекіні,бұрқырата,1
қаша,жөнелдік,.,Балалардың,ең,1
көрінетін,.,Сонан,кейін-ақ,ойынның,1
даусы,:,–,Иттің,баласы,1
дағды,бойынша,",",ауыл,үйлері,1
«,аттанға,»,бірдей,салып,1
әріптерді,тезірек,неге,үйретпейді,екен,1
?,Бар,.,Ендеше,ылди-өрге,1
Жетім,бала,қотыр,тайдың,айтқанын,1
",",сонысын,насаттана,сорып,қойып,1
деп,Садық,ауылдың,жоғарғы,жағындағы,1
бір,ертегі,айтшы,",",–,1
еседі,.,Ашқылтым,иіс,аңқиды,1
.,Қып-қызыл,боп,кеткен,Аян,1
Есікбайдың,бетаузын,бір-екі,рет,көміп-көміп,1
.,Бір,күндері,кейбіреулеріміздің,үйіміз,1
Сатқаны,несі,.,Ертең,ер,1
тоспа,бар,.,Жүр,",",1
сүзіп,жіберердей,боп,алға,қарай,1
шақта,барып,біреуіміз,:,–,1
жапа-тармағай,ешкі,сирақ,шылымды,орауға,1
.,Аян,бізге,қосылып,солай,1
қарады,да,өз-өзінен,жымиып,күлді,1
болсаң,нағыз,еркектерше,қиыншылықта,жыламай,1
балалардың,ең,соңында,сол,аяғын,1
өтіп,дірдектеткен,ызғарлы,суығын,ұмытып,1
.,Шама,шарқыңның,сол,екенін,1
қатын-қалаш,",",кемпір-шалдың,зәресін,алған,1
жазатын,да,жататын,.,Күніне,1
екі,ертегіні,ойлап,шығару,оңай,1
кім-ей,?,–,деген,.,1
.,Семіз,бұзау,мөңкіп-мөңкіп,жығып,1
–,деді,.,Он,шақты,1
екен,.,Адамды,іш,тартып,1
бөкпе,топырақ,қалыңдап,",",өгіздер,1
шығып,жатыр,.,Мұндайда,балалар,1
алдына,әкелдім,.,Аян,басын,1
Әй,",",кемпір,",",мына,1
Енді,көзіңді,аш,!,»,1
.,–,Сынып,тұр,...,1
»,–,дегенде,",",жетім,1
ана,жақта,қалды,",",–,1
да,келіп,жатты,.,Жаз,1
қиын,да,емес,шығар,",",1
бұрап,жіберген,екен,.,Енді,1
–,Ойбай,",",болды,",",1
шәк,келтіргем,жоқ,.,–,1
төбелсіп,",",сөзге,келмейтіндігі,еді,1
еді,.,–,Мен,бұл,1
–,деп,бөсті,Садық,.,1
кетті,.,Ұшып,тұрған,Есікбай,1
көзді,дәу,естіп,қоймасын,дегендей,1
көзі,шарасынан,шығып,",",бізді,1
да,",",ойға,шомған,күйде,1
өзіміз,иіскеп,",",жаңалық,ашқандай,1
ортаға,алып,",",енді,жайғасып,1
аунатып,",",сықылықтай,күлісіп,",",1
салғызады,",",әлі,...,24,1
дегеннен,",",тек,бұзаулы,қоңыр,1
төселген,қуысты,меңзейтін,.,Мен,1
Аянның,бетінен,сүйді,.,–,1
көзінен,де,жас,парлайды,.,1
Жесір,әйелдер,мен,бой,жеткен,1
жүретін,Есікбай,басқа,балаларға,істейтін,1
да,:,–,Ал,болды,1
оның,жаудырап,қарап,тұрғанына,шыдай,1
